Packet,Epoch,Hadamard_Row,DAC0,DAC1,DAC2,DAC3,DAC4,DAC5,DAC6,DAC7,J+,J-,Delta_J,Scaled_Update
2052,43260,6,1650,2129,2516,2701,2997,2536,2133,1664,635,630,5,0
2053,43261,0,1642,2137,2524,2693,3005,2528,2125,1672,346,362,-16,-3
2054,43261,2,1651,2134,2533,2690,3014,2525,2134,1669,310,322,-12,-2
2055,43261,4,1655,2126,2529,2698,3018,2517,2130,1677,371,370,1,0
2056,43261,5,1655,2126,2529,2698,3018,2517,2130,1677,343,338,5,0
2057,43261,7,1666,2137,2518,2687,3007,2506,2141,1688,262,282,-20,-4
2058,43262,1,1668,2147,2528,2689,3017,2508,2143,1698,307,310,-3,-1
2059,43262,3,1670,2147,2528,2687,3019,2508,2143,1696,302,274,28,4
2060,43262,5,1671,2140,2521,2688,3026,2507,2142,1703,322,366,-44,-7
2061,43262,7,1664,2147,2514,2695,3033,2500,2149,1696,531,526,5,0
2062,43263,0,1664,2147,2514,2695,3033,2500,2149,1696,370,319,51,7
2063,43263,2,1658,2139,2508,2687,3027,2492,2143,1688,346,363,-17,-3
2064,43263,4,1659,2132,2507,2694,3028,2485,2142,1695,543,578,-35,-6
2065,43263,6,1655,2124,2503,2686,3032,2493,2146,1703,522,622,-100,-16
2066,43264,0,1680,2131,2478,2679,3007,2486,2171,1710,574,619,-45,-7
2067,43264,2,1673,2124,2471,2672,3000,2479,2164,1703,574,587,-13,-2
2068,43264,3,1675,2126,2469,2670,3002,2481,2162,1701,586,515,71,10
2069,43264,5,1703,2134,2477,2698,2994,2453,2134,1693,566,782,-216,-33
2070,43264,7,1671,2168,2443,2730,3026,2419,2168,1661,634,638,-4,-1
2071,43265,1,1666,2161,2436,2725,3019,2414,2163,1654,566,630,-64,-10
2072,43265,3,1656,2171,2426,2735,3009,2424,2153,1664,578,582,-4,-1
2073,43265,5,1630,2143,2398,2709,3037,2450,2179,1692,811,806,5,0
2074,43265,6,1630,2143,2398,2709,3037,2450,2179,1692,631,770,-139,-22
2075,43266,0,1654,2163,2374,2689,3013,2430,2203,1712,591,618,-27,-5
2076,43266,2,1655,2152,2375,2678,3014,2419,2204,1701,618,595,23,3
2077,43266,4,1652,2149,2378,2681,3011,2416,2207,1704,615,791,-176,-27
2078,43266,6,1685,2170,2411,2702,2978,2395,2174,1683,587,522,65,9
2079,43267,0,1694,2179,2402,2693,2969,2386,2183,1692,603,639,-36,-6
2080,43267,1,1700,2185,2408,2699,2975,2392,2189,1698,631,631,0,0
2081,43267,3,1703,2188,2405,2696,2978,2395,2186,1695,547,531,16,2
2082,43267,5,1705,2194,2411,2698,2972,2393,2184,1689,542,527,15,2
2083,43267,7,1703,2196,2409,2700,2974,2391,2186,1687,378,515,-137,-21
2084,43268,1,1703,2238,2451,2700,3016,2391,2186,1729,342,362,-20,-4
2085,43268,3,1729,2256,2433,2674,3042,2409,2168,1703,542,530,12,1
2086,43268,4,1730,2255,2432,2675,3043,2408,2167,1704,562,550,12,1
2087,43268,6,1732,2251,2434,2671,3041,2412,2165,1708,522,535,-13,-2
2088,43269,1,1725,2254,2441,2668,3048,2409,2158,1711,591,574,17,2
2089,43269,3,1718,2243,2452,2675,3041,2398,2169,1718,594,547,47,7
2090,43269,4,1711,2250,2459,2668,3034,2405,2176,1711,611,631,-20,-4
2091,43269,6,1704,2249,2452,2667,3041,2406,2183,1712,527,558,-31,-5
2092,43270,0,1707,2256,2449,2660,3038,2399,2186,1719,567,550,17,2
2093,43270,2,1707,2260,2449,2664,3038,2403,2186,1723,615,575,40,6
2094,43270,4,1698,2257,2458,2667,3029,2400,2195,1726,607,626,-19,-3
2095,43270,5,1701,2260,2461,2670,3026,2397,2192,1723,615,535,80,12
2096,43270,7,1716,2251,2470,2655,3011,2406,2183,1738,578,558,20,3
2097,43271,1,1712,2253,2472,2651,3013,2402,2179,1740,610,610,0,0
2098,43271,3,1712,2253,2472,2651,3013,2402,2179,1740,595,615,-20,-4
2099,43271,5,1711,2244,2463,2650,3022,2403,2180,1749,538,563,-25,-4
2100,43271,7,1707,2232,2475,2654,3026,2415,2168,1745,634,551,83,12
2101,43272,0,1719,2220,2463,2666,3014,2427,2180,1733,534,639,-105,-17
2102,43272,2,1706,2199,2450,2645,3001,2406,2167,1712,515,571,-56,-9
2103,43272,4,1717,2206,2439,2638,3012,2413,2156,1705,547,550,-3,-1
2104,43272,6,1722,2203,2444,2635,3007,2416,2151,1708,371,339,32,4
2105,43273,0,1731,2202,2435,2636,2998,2417,2160,1707,346,591,-245,-38
2106,43273,2,1762,2247,2466,2681,3029,2462,2191,1752,626,623,3,0
2107,43273,3,1762,2247,2466,2681,3029,2462,2191,1752,602,558,44,6
2108,43273,5,1762,2259,2478,2681,3017,2462,2191,1740,371,575,-204,-32
2109,43273,7,1801,2234,2503,2642,2978,2487,2166,1779,515,547,-32,-5
2110,43274,1,1795,2238,2507,2636,2982,2481,2160,1783,542,535,7,1
2111,43274,3,1805,2250,2495,2626,2992,2493,2148,1773,619,543,76,11
2112,43274,5,1821,2244,2489,2642,2998,2477,2132,1779,531,639,-108,-17
2113,43274,6,1804,2261,2472,2659,3015,2460,2149,1762,527,574,-47,-8
2114,43275,0,1795,2254,2481,2666,3024,2467,2140,1755,514,603,-89,-14
2115,43275,2,1809,2268,2495,2680,3038,2481,2154,1769,575,606,-31,-5
2116,43275,4,1804,2263,2500,2685,3033,2476,2159,1774,566,515,51,7
2117,43275,6,1809,2272,2505,2694,3028,2467,2154,1765,551,382,169,25
2118,43276,0,1790,2241,2524,2725,3047,2498,2135,1734,355,382,-27,-5
2119,43276,1,1785,2236,2519,2720,3042,2493,2130,1729,338,338,0,0
2120,43276,3,1784,2235,2520,2721,3041,2492,2131,1730,346,374,-28,-5
2121,43276,5,1755,2216,2501,2692,3060,2521,2160,1749,330,351,-21,-4
2122,43276,7,1746,2215,2502,2701,3069,2522,2159,1740,354,338,16,2
2123,43277,1,1743,2216,2503,2698,3070,2519,2156,1741,330,367,-37,-6
2124,43277,2,1737,2222,2497,2704,3064,2525,2150,1747,363,343,20,3
2125,43277,4,1741,2224,2493,2702,3068,2527,2146,1745,343,338,5,0
2126,43277,6,1741,2224,2493,2702,3068,2527,2146,1745,307,370,-63,-10
2127,43278,0,1752,2233,2482,2693,3057,2518,2157,1754,523,530,-7,-2
2128,43278,2,1750,2231,2480,2691,3055,2516,2155,1752,607,594,13,1
2129,43278,4,1751,2228,2479,2694,3056,2513,2154,1755,590,614,-24,-4
2130,43278,5,1755,2232,2483,2698,3052,2509,2150,1751,515,614,-99,-16
2131,43278,7,1736,2245,2470,2717,3071,2496,2163,1732,582,583,-1,-1
2132,43279,1,1739,2246,2471,2720,3072,2499,2166,1733,611,614,-3,-1
2133,43279,3,1755,2264,2453,2704,3088,2517,2148,1717,526,634,-108,-17
2134,43279,5,1781,2256,2445,2730,3096,2491,2122,1725,590,582,8,1
2135,43279,7,1776,2253,2448,2735,3101,2494,2119,1720,607,559,48,7
2136,43280,0,1783,2246,2441,2742,3094,2501,2126,1713,586,575,11,1
2137,43280,2,1782,2249,2440,2745,3093,2504,2125,1716,618,539,79,12
2138,43280,4,1778,2229,2444,2765,3089,2484,2129,1736,550,606,-56,-9
2139,43280,6,1791,2234,2457,2770,3076,2479,2116,1731,542,615,-73,-12
2140,43281,0,1781,2220,2467,2784,3086,2493,2106,1717,523,570,-47,-8
2141,43281,2,1784,2233,2470,2797,3089,2506,2109,1730,774,618,156,23
2142,43281,3,1807,2256,2447,2774,3112,2529,2086,1707,591,566,25,3
2143,43281,5,1810,2265,2456,2777,3103,2526,2083,1698,559,554,5,0
2144,43281,7,1810,2265,2456,2777,3103,2526,2083,1698,795,818,-23,-4
2145,43282,1,1836,2299,2490,2803,3137,2552,2109,1732,567,571,-4,-1
2146,43282,3,1839,2300,2489,2800,3140,2553,2108,1729,622,827,-205,-32
2147,43282,5,1810,2335,2524,2771,3105,2582,2137,1694,778,595,183,27
2148,43282,6,1837,2308,2551,2744,3078,2609,2110,1721,574,555,19,2
2149,43283,0,1845,2304,2543,2748,3070,2613,2118,1717,567,543,24,3
2150,43283,2,1841,2302,2539,2746,3066,2611,2114,1715,615,582,33,5
2151,43283,4,1846,2307,2534,2741,3071,2616,2109,1710,595,574,21,3
2152,43283,6,1841,2318,2529,2752,3076,2605,2114,1699,546,542,4,0
2153,43284,0,1829,2330,2541,2740,3088,2593,2102,1711,579,551,28,4
2154,43284,2,1831,2336,2543,2746,3090,2599,2104,1717,574,538,36,5
2155,43284,4,1819,2338,2555,2744,3078,2601,2116,1715,614,606,8,1
2156,43284,6,1813,2342,2549,2748,3084,2597,2122,1711,598,602,-4,-1
2157,43285,0,1805,2348,2557,2742,3092,2591,2114,1717,514,615,-101,-16
2158,43285,1,1821,2364,2573,2758,3108,2607,2130,1733,619,587,32,4
2159,43285,3,1832,2367,2570,2747,3119,2610,2127,1722,603,623,-20,-4
2160,43285,5,1836,2363,2566,2751,3123,2606,2123,1726,570,527,43,6
2161,43285,7,1828,2367,2562,2759,3131,2602,2127,1718,631,582,49,7
2162,43286,1,1838,2363,2558,2769,3127,2612,2137,1714,523,607,-84,-13
2163,43286,2,1851,2350,2571,2756,3140,2599,2150,1701,610,627,-17,-3
2164,43286,4,1850,2357,2572,2749,3139,2606,2151,1694,514,530,-16,-3
2165,43286,6,1851,2362,2573,2754,3138,2601,2150,1689,522,543,-21,-4
2166,43287,0,1845,2360,2579,2756,3144,2603,2144,1687,539,571,-32,-5
2167,43287,2,1826,2389,2560,2785,3125,2632,2125,1716,807,822,-15,-3
2168,43287,4,1822,2387,2564,2787,3121,2630,2129,1718,882,775,107,16
2169,43287,5,1838,2403,2580,2803,3105,2614,2113,1702,882,887,-5,-1
2170,43287,7,1843,2406,2577,2798,3100,2611,2116,1707,814,811,3,0
2171,43288,1,1865,2428,2599,2820,3122,2633,2138,1729,582,550,32,4
2172,43288,3,1861,2432,2595,2824,3118,2637,2134,1733,639,615,24,3
2173,43288,5,1863,2428,2591,2826,3122,2635,2132,1737,547,538,9,1
2174,43288,7,1868,2431,2588,2821,3117,2632,2135,1742,599,583,16,2
2175,43289,0,1866,2433,2590,2819,3119,2630,2133,1744,563,554,9,1
2176,43289,2,1871,2426,2595,2812,3124,2623,2138,1737,543,539,4,0
2177,43289,4,1873,2424,2593,2814,3126,2621,2136,1739,562,551,11,1
2178,43289,6,1886,2413,2606,2803,3113,2632,2123,1750,550,555,-5,-1
2179,43290,0,1880,2421,2612,2795,3119,2624,2117,1758,774,598,176,26
2180,43290,2,1933,2420,2665,2794,3172,2623,2170,1757,795,782,13,1
2181,43290,3,1932,2419,2666,2795,3171,2622,2171,1758,779,795,-16,-3
2182,43290,5,1926,2419,2666,2789,3171,2628,2177,1758,619,591,28,4
2183,43290,7,1925,2410,2675,2790,3172,2637,2168,1757,618,634,-16,-3
2184,43291,1,1908,2387,2652,2773,3149,2620,2151,1734,775,630,145,22
2185,43291,3,1934,2369,2670,2747,3175,2602,2169,1708,818,802,16,2
2186,43291,5,1929,2368,2669,2742,3176,2607,2174,1709,894,770,124,18
2187,43291,6,1911,2386,2651,2760,3194,2589,2192,1691,778,895,-117,-18
2188,43292,0,1942,2391,2620,2755,3163,2584,2223,1696,846,834,12,1
2189,43292,2,1943,2392,2621,2756,3164,2585,2224,1697,782,770,12,1
2190,43292,4,1934,2399,2630,2749,3155,2592,2233,1690,786,806,-20,-4
2191,43292,6,1966,2375,2662,2725,3123,2616,2201,1714,567,539,28,4
2192,43293,0,1967,2382,2661,2718,3122,2609,2202,1721,634,558,76,11
2193,43293,2,1954,2373,2648,2709,3109,2600,2189,1712,622,639,-17,-3
2194,43293,3,1951,2370,2651,2712,3106,2597,2192,1715,594,515,79,12
2195,43293,5,1939,2382,2663,2700,3094,2609,2204,1703,514,618,-104,-16
2196,43293,7,1957,2368,2677,2682,3076,2623,2190,1721,539,531,8,1
2197,43294,1,1956,2365,2674,2681,3073,2622,2189,1718,558,590,-32,-5
2198,43294,3,1955,2354,2685,2682,3072,2611,2200,1719,583,582,1,0
2199,43294,5,1955,2354,2685,2682,3072,2611,2200,1719,638,634,4,0
2200,43294,6,1955,2354,2685,2682,3072,2611,2200,1719,535,555,-20,-4
2201,43295,0,1966,2335,2674,2701,3061,2630,2211,1700,606,578,28,4
2202,43295,2,1957,2336,2665,2702,3052,2631,2202,1701,622,594,28,4
2203,43295,4,1962,2339,2660,2699,3057,2634,2197,1698,614,582,32,4
2204,43295,6,1962,2347,2660,2707,3057,2626,2197,1690,538,558,-20,-4
2205,43296,0,1961,2356,2661,2698,3058,2617,2196,1699,611,586,25,3
2206,43296,1,1964,2359,2664,2701,3061,2620,2199,1702,542,539,3,0
2207,43296,3,1937,2332,2691,2728,3034,2593,2226,1729,566,570,-4,-1
2208,43296,5,1943,2340,2699,2734,3026,2587,2220,1721,610,599,11,1
2209,43296,7,1939,2334,2705,2738,3030,2593,2214,1717,522,542,-20,-4
2210,43297,1,1942,2329,2700,2741,3025,2596,2217,1712,547,539,8,1
2211,43297,3,1945,2330,2699,2738,3028,2597,2216,1709,607,539,68,10
2212,43297,4,1935,2340,2709,2728,3018,2607,2226,1699,586,579,7,1
2213,43297,6,1935,2342,2709,2730,3018,2605,2226,1697,554,574,-20,-4
2214,43298,0,1906,2379,2738,2693,3047,2568,2197,1734,815,859,-44,-7
2215,43298,2,1898,2373,2730,2687,3039,2562,2189,1728,634,603,31,4
2216,43298,4,1895,2368,2733,2692,3036,2557,2192,1733,610,539,71,10
2217,43298,6,1871,2372,2709,2696,3060,2553,2216,1729,606,615,-9,-2
2218,43299,0,1891,2348,2689,2720,3040,2577,2236,1705,818,819,-1,-1
2219,43299,2,1890,2351,2688,2723,3039,2580,2235,1708,795,775,20,3
2220,43299,4,1890,2357,2688,2717,3039,2586,2235,1702,607,770,-163,-25
2221,43299,5,1865,2332,2663,2692,3064,2611,2260,1727,614,574,40,6
2222,43299,7,1856,2335,2660,2701,3073,2608,2263,1718,570,582,-12,-2
2223,43300,1,1855,2338,2663,2700,3076,2607,2262,1721,539,598,-59,-10
2224,43300,3,1862,2325,2676,2693,3083,2594,2275,1714,554,594,-40,-7
2225,43300,5,1860,2337,2688,2691,3071,2596,2277,1702,603,603,0,0
2226,43300,7,1859,2336,2689,2692,3072,2597,2276,1701,527,611,-84,-13
2227,43301,0,1872,2323,2676,2705,3059,2610,2289,1688,550,519,31,4
2228,43301,2,1862,2325,2666,2707,3049,2612,2279,1690,542,611,-69,-11
2229,43301,4,1839,2326,2689,2706,3026,2613,2302,1689,575,555,20,3
2230,43301,6,1844,2327,2694,2707,3021,2612,2297,1688,559,522,37,5
2231,43302,0,1833,2328,2705,2706,3032,2611,2286,1689,611,515,96,14
2232,43302,2,1846,2343,2718,2721,3045,2626,2299,1704,526,626,-100,-16
2233,43302,3,1862,2359,2702,2705,3061,2642,2283,1688,614,586,28,4
2234,43302,5,1872,2361,2704,2715,3059,2632,2273,1686,606,635,-29,-5
2235,43302,7,1883,2382,2683,2704,3048,2611,2294,1697,638,578,60,9
2236,43304,0,1876,2389,2676,2699,3043,2592,2281,1706,627,587,40,6
2237,43304,2,1897,2380,2697,2690,3064,2583,2302,1697,519,594,-75,-12
2238,43304,4,1908,2393,2686,2677,3075,2596,2291,1684,526,530,-4,-1
2239,43304,6,1906,2397,2684,2681,3077,2592,2293,1680,562,559,3,0
2240,43305,0,1902,2401,2688,2677,3081,2588,2289,1684,546,562,-16,-3
2241,43305,1,1905,2404,2691,2680,3084,2591,2292,1687,623,523,100,15
2242,43305,3,1915,2384,2711,2670,3094,2571,2312,1677,562,631,-69,-11
2243,43305,5,1910,2357,2684,2665,3121,2576,2317,1704,514,555,-41,-7
2244,43305,7,1919,2352,2689,2656,3112,2581,2312,1713,519,623,-104,-16
2245,43306,1,1909,2374,2711,2646,3134,2571,2302,1735,594,583,11,1
2246,43306,3,1904,2371,2714,2651,3129,2568,2305,1740,374,319,55,8
2247,43306,4,1912,2363,2706,2659,3137,2560,2297,1748,318,363,-45,-7
2248,43306,6,1917,2372,2711,2668,3132,2551,2292,1739,375,355,20,3
2249,43307,0,1920,2375,2708,2665,3129,2548,2295,1742,347,522,-175,-27
2250,43307,2,1971,2378,2759,2668,3180,2551,2346,1745,330,530,-200,-31
2251,43307,4,1940,2347,2790,2699,3149,2520,2377,1776,350,343,7,1
2252,43307,6,1945,2344,2795,2696,3144,2523,2372,1779,527,558,-31,-5
2253,43307,7,1950,2349,2790,2691,3139,2518,2377,1784,594,598,-4,-1
2254,43308,1,1954,2355,2796,2695,3145,2522,2381,1790,623,587,36,5
2255,43308,3,1946,2357,2794,2703,3137,2524,2379,1798,574,527,47,7
2256,43308,5,1960,2357,2794,2717,3137,2510,2365,1798,578,623,-45,-7
2257,43308,7,1960,2371,2780,2717,3137,2496,2379,1798,370,523,-153,-24
2258,43309,1,1978,2341,2750,2735,3107,2514,2397,1768,318,523,-205,-32
2259,43309,2,1946,2373,2718,2767,3075,2546,2365,1800,343,366,-23,-4
2260,43309,4,1967,2344,2697,2796,3096,2517,2344,1829,570,606,-36,-6
2261,43309,6,1979,2320,2709,2772,3084,2541,2332,1853,602,515,87,13
2262,43310,0,1957,2316,2731,2776,3106,2545,2310,1849,551,631,-80,-13
2263,43310,2,1960,2287,2734,2747,3109,2516,2313,1820,610,579,31,4
2264,43310,4,1956,2283,2738,2751,3105,2512,2317,1824,575,586,-11,-2
2265,43310,5,1958,2285,2740,2753,3103,2510,2315,1822,630,630,0,0
2266,43310,7,1958,2285,2740,2753,3103,2510,2315,1822,638,631,7,1
2267,43311,1,1932,2261,2716,2727,3079,2484,2289,1798,627,615,12,1
2268,43311,3,1939,2266,2711,2720,3086,2489,2284,1791,546,518,28,4
2269,43311,5,1948,2283,2728,2729,3069,2480,2275,1774,599,599,0,0
2270,43311,7,1974,2309,2702,2703,3043,2454,2301,1800,795,771,24,3
2271,43312,0,1977,2306,2699,2706,3040,2457,2304,1797,634,610,24,3
2272,43312,2,1982,2307,2704,2707,3045,2458,2309,1798,626,599,27,4
2273,43312,4,1978,2303,2708,2711,3041,2454,2313,1802,610,615,-5,-1
2274,43312,6,1985,2298,2715,2706,3034,2459,2306,1807,611,603,8,1
2275,43313,0,1983,2302,2717,2702,3036,2455,2304,1811,546,514,32,4
2276,43313,2,1978,2299,2712,2699,3031,2452,2299,1808,522,523,-1,-1
2277,43313,4,1981,2294,2709,2704,3034,2447,2296,1813,526,554,-28,-5
2278,43313,5,1976,2289,2704,2699,3039,2452,2301,1818,590,630,-40,-7
2279,43313,7,1961,2260,2733,2714,3054,2481,2272,1803,787,627,160,24
2280,43314,2,1989,2242,2713,2744,3034,2511,2300,1785,542,595,-53,-9
2281,43314,4,1991,2258,2711,2728,3036,2527,2298,1769,566,546,20,3
2282,43314,6,1989,2254,2709,2724,3038,2531,2300,1773,570,566,4,0
2283,43314,7,1989,2254,2709,2724,3038,2531,2300,1773,558,535,23,3
2284,43315,1,1994,2265,2720,2729,3049,2536,2305,1784,562,571,-9,-2
2285,43315,3,2009,2284,2701,2714,3064,2555,2286,1769,578,570,8,1
2286,43315,5,2013,2290,2707,2718,3058,2551,2282,1763,590,546,44,6
2287,43315,7,2034,2323,2674,2697,3037,2518,2315,1784,626,803,-177,-28
2288,43316,0,2006,2351,2702,2669,3065,2490,2287,1812,774,575,199,30
2289,43316,2,2024,2393,2720,2711,3083,2532,2305,1854,567,638,-71,-11
2290,43316,4,2030,2409,2714,2695,3089,2548,2299,1838,602,798,-196,-30
2291,43316,6,2067,2432,2751,2718,3052,2525,2262,1815,550,551,-1,-1
2292,43317,0,2066,2431,2752,2719,3053,2526,2261,1814,551,522,29,4
2293,43317,2,2074,2415,2760,2703,3061,2510,2269,1798,514,559,-45,-7
2294,43317,3,2067,2408,2767,2710,3054,2503,2276,1805,546,558,-12,-2
2295,43317,5,2069,2406,2765,2712,3056,2501,2274,1807,566,634,-68,-11
2296,43317,7,2079,2394,2777,2702,3046,2513,2262,1817,639,626,13,1
2297,43318,1,2076,2389,2772,2699,3041,2510,2259,1812,591,530,61,9
2298,43318,3,2065,2396,2765,2710,3030,2517,2252,1823,631,583,48,7
2299,43318,4,2072,2389,2758,2717,3037,2510,2245,1830,546,567,-21,-4
2300,43318,6,2073,2396,2759,2724,3036,2503,2244,1823,567,566,1,0
2301,43319,0,2065,2404,2767,2716,3044,2495,2236,1831,535,550,-15,-3
2302,43319,2,2068,2407,2770,2719,3047,2498,2239,1834,543,562,-19,-3
2303,43319,4,2064,2405,2774,2721,3043,2496,2243,1836,558,578,-20,-4
2304,43319,6,2055,2406,2765,2722,3052,2495,2252,1835,626,594,32,4
2305,43319,7,2051,2402,2769,2726,3056,2499,2248,1831,586,579,7,1
2306,43320,1,2053,2402,2769,2728,3056,2501,2250,1831,566,602,-36,-6
2307,43320,3,2061,2398,2773,2720,3064,2497,2254,1823,570,626,-56,-9
2308,43320,5,2038,2393,2768,2697,3069,2520,2277,1828,550,534,16,2
2309,43320,7,2041,2392,2769,2694,3066,2521,2276,1831,594,586,8,1
2310,43321,1,2030,2383,2760,2683,3057,2510,2265,1822,566,566,0,0
2311,43321,3,2027,2380,2763,2686,3054,2507,2268,1825,611,522,89,13
2312,43321,5,2007,2386,2769,2666,3048,2527,2288,1819,566,527,39,5
2313,43321,7,1993,2382,2773,2680,3062,2531,2284,1805,526,562,-36,-6
2314,43322,1,1987,2388,2779,2674,3068,2525,2278,1811,538,559,-21,-4
2315,43322,3,1984,2377,2790,2677,3065,2514,2289,1814,522,542,-20,-4
2316,43322,5,1978,2379,2792,2671,3063,2520,2295,1812,531,631,-100,-16
2317,43322,6,1962,2395,2776,2687,3079,2504,2311,1796,578,547,31,4
2318,43323,0,1941,2424,2797,2658,3100,2475,2290,1825,515,343,172,26
2319,43323,3,1914,2407,2762,2633,3073,2458,2255,1800,358,299,59,9
2320,43323,5,1893,2404,2759,2612,3076,2479,2276,1803,263,382,-119,-19
2321,43323,6,1912,2385,2778,2593,3057,2498,2257,1822,275,275,0,0
2322,43324,0,1907,2390,2783,2588,3062,2493,2252,1827,522,526,-4,-1
2323,43324,2,1899,2396,2775,2594,3054,2499,2244,1833,287,306,-19,-3
2324,43324,4,1900,2401,2774,2589,3055,2504,2243,1828,303,263,40,6
2325,43324,6,1900,2389,2774,2577,3055,2516,2243,1840,370,338,32,4
2326,43325,0,1900,2397,2774,2569,3055,2508,2243,1848,310,299,11,1
2327,43325,2,1897,2398,2771,2570,3052,2509,2240,1849,339,363,-24,-4
2328,43325,4,1892,2395,2776,2573,3047,2506,2245,1852,367,374,-7,-2
2329,43325,6,1890,2393,2774,2571,3049,2508,2247,1854,375,330,45,6
2330,43326,0,1885,2386,2779,2578,3054,2515,2242,1847,547,550,-3,-1
2331,43326,2,1857,2412,2751,2604,3026,2541,2214,1873,530,518,12,1
2332,43326,3,1856,2411,2752,2605,3025,2540,2215,1874,359,383,-24,-4
2333,43326,5,1852,2415,2756,2601,3021,2544,2219,1870,546,566,-20,-4
2334,43326,7,1847,2418,2753,2606,3026,2541,2222,1865,635,514,121,18
2335,43327,1,1826,2433,2768,2585,3041,2520,2201,1880,566,566,0,0
2336,43327,3,1820,2427,2774,2591,3035,2514,2207,1886,587,543,44,6
2337,43327,5,1814,2433,2780,2585,3029,2520,2213,1880,542,546,-4,-1
2338,43327,7,1818,2435,2778,2581,3025,2518,2215,1884,615,614,1,0
2339,43328,1,1818,2435,2778,2581,3025,2518,2215,1884,606,582,24,3
2340,43328,3,1817,2440,2773,2582,3024,2523,2210,1885,558,558,0,0
2341,43328,5,1812,2435,2768,2577,3029,2528,2215,1890,555,582,-27,-5
2342,43328,6,1807,2440,2763,2582,3034,2523,2220,1885,531,530,1,0
2343,43329,1,1822,2435,2758,2597,3029,2538,2235,1880,570,639,-69,-11
2344,43329,3,1806,2441,2752,2613,3013,2544,2229,1896,579,614,-35,-6
2345,43329,5,1815,2438,2749,2622,3016,2535,2220,1899,530,519,11,1
2346,43329,7,1812,2437,2750,2625,3019,2536,2219,1896,603,567,36,5
2347,43330,1,1816,2431,2744,2629,3013,2540,2223,1890,567,546,21,3
2348,43330,3,1814,2435,2740,2631,3011,2544,2219,1892,575,614,-39,-6
2349,43330,4,1808,2441,2746,2625,3005,2550,2225,1886,587,583,4,0
2350,43330,6,1809,2440,2747,2624,3004,2551,2224,1887,595,615,-20,-4
2351,43331,1,1806,2437,2752,2629,3009,2556,2221,1884,631,638,-7,-2
2352,43331,3,1804,2439,2750,2631,3007,2558,2219,1886,514,631,-117,-18
2353,43331,4,1822,2421,2732,2649,3025,2540,2201,1904,630,630,0,0
2354,43331,6,1819,2424,2729,2652,3028,2537,2204,1901,615,611,4,0
2355,43332,0,1834,2409,2714,2667,3013,2552,2219,1886,606,563,43,6
2356,43332,2,1837,2418,2717,2676,3016,2561,2222,1895,375,562,-187,-29
2357,43332,4,1865,2448,2689,2646,3044,2591,2194,1865,558,531,27,4
2358,43332,6,1859,2446,2683,2644,3050,2593,2200,1867,578,602,-24,-4
2359,43333,1,1860,2435,2680,2653,3047,2602,2201,1856,623,515,108,16
2360,43333,3,1875,2418,2697,2638,3062,2585,2218,1841,618,611,7,1
2361,43333,5,1875,2420,2699,2638,3060,2585,2218,1839,614,563,51,7
2362,43333,7,1873,2432,2687,2640,3062,2573,2230,1837,631,635,-4,-1
2363,43334,1,1900,2461,2716,2667,3091,2600,2257,1866,546,562,-16,-3
2364,43334,3,1908,2463,2714,2659,3099,2602,2255,1858,570,535,35,5
2365,43334,5,1917,2462,2713,2668,3100,2593,2246,1859,582,627,-45,-7
2366,43334,6,1910,2469,2706,2675,3107,2586,2253,1852,606,627,-21,-4
2367,43335,1,1903,2462,2707,2676,3108,2587,2246,1845,578,535,43,6
2368,43335,3,1907,2454,2715,2672,3112,2579,2254,1841,638,526,112,17
2369,43335,5,1891,2472,2733,2656,3094,2595,2270,1823,607,555,52,7
2370,43335,6,1884,2479,2726,2663,3101,2588,2277,1816,550,574,-24,-4
2371,43336,0,1892,2479,2718,2663,3093,2588,2285,1816,379,523,-144,-22
2372,43336,2,1893,2434,2719,2618,3094,2543,2286,1771,378,519,-141,-22
2373,43336,4,1914,2457,2698,2595,3115,2566,2265,1748,514,566,-52,-8
2374,43336,6,1925,2462,2709,2600,3104,2561,2254,1743,558,578,-20,-4
2375,43337,0,1923,2456,2711,2606,3106,2567,2252,1737,535,570,-35,-6
2376,43337,2,1934,2457,2722,2607,3117,2568,2263,1738,514,519,-5,-1
2377,43337,4,1929,2460,2727,2604,3112,2571,2268,1735,567,583,-16,-3
2378,43337,6,1933,2450,2731,2594,3108,2581,2264,1745,590,602,-12,-2
2379,43338,0,1961,2426,2703,2618,3080,2605,2292,1721,359,523,-164,-26
2380,43338,1,1935,2400,2677,2592,3054,2579,2266,1695,555,558,-3,-1
2381,43338,3,1937,2400,2677,2590,3056,2579,2266,1693,550,543,7,1
2382,43338,5,1935,2396,2673,2588,3060,2581,2268,1697,607,619,-12,-2
2383,43339,0,1928,2395,2676,2593,3067,2582,2265,1692,627,583,44,6
2384,43339,1,1922,2389,2670,2587,3061,2576,2259,1686,618,630,-12,-2
2385,43339,3,1913,2384,2675,2596,3052,2571,2264,1695,610,586,24,3
2386,43339,5,1913,2390,2681,2596,3046,2571,2264,1689,615,570,45,6
2387,43339,7,1906,2395,2676,2603,3053,2566,2269,1682,567,543,24,3
2388,43340,1,1900,2383,2664,2597,3041,2560,2263,1670,551,531,20,3
2389,43340,3,1895,2384,2663,2602,3036,2561,2262,1675,595,631,-36,-6
2390,43340,4,1889,2390,2669,2596,3030,2567,2268,1669,586,594,-8,-2
